username,repository_name,image_link,created_at,last_updated,last_modified,pull_count,star_count,description
midhru,image1,https://hub.docker.com/r/midhru/image1,2025-07-12,2025-07-12,2025-11-11,18,0,Introduction to docker
midhru,ipfs,https://hub.docker.com/r/midhru/ipfs,2025-07-16,2025-07-16,2025-11-11,14,0,Peer to peer network when the file is added the hash is provided
mukundkumarappan,dscc-lab1,https://hub.docker.com/r/mukundkumarappan/dscc-lab1,2025-07-08,2025-07-08,2025-11-10,9,0,Practice assignment 1: Creating a Docker image and pushing to Docker Hub
mukundkumarappan,db-connector-app,https://hub.docker.com/r/mukundkumarappan/db-connector-app,2025-07-08,2025-07-08,2025-11-10,13,0,Lab 1 assignment: Create a Docker Image for a Database Connector
mukundkumarappan,web-scraper,https://hub.docker.com/r/mukundkumarappan/web-scraper,2025-07-09,2025-07-09,2025-11-10,6,0,Additional Assignment: A Docker image for a Python-based web scraper is been created
mukundkumarappan,lab1eval,https://hub.docker.com/r/mukundkumarappan/lab1eval,2025-07-12,2025-07-12,2025-11-10,7,0,"Lab 1 Evaluation: Static NGINX website, port 8080, built on Alpine"
mukundkumarappan,ipfs-node,https://hub.docker.com/r/mukundkumarappan/ipfs-node,2025-07-16,2025-07-16,2025-11-10,24,0,Lab assignment : Building and Running an IPFS Node using Docker
mukundkumarappan,ipfs-private,https://hub.docker.com/r/mukundkumarappan/ipfs-private,2025-08-13,2025-08-13,2025-11-10,19,0,Lab assigment: A custom Docker image is built that runs IPFS with a preconfigured swarm key
mukundkumarappan,flaskapp,https://hub.docker.com/r/mukundkumarappan/flaskapp,2025-08-21,2025-10-31,2025-11-10,57,0,Practice midterm : Dockerized Flask App with IPNS-Backed Docker Image Hosting
mukundkumarappan,flaskmidterm,https://hub.docker.com/r/mukundkumarappan/flaskmidterm,2025-10-31,2025-10-31,2025-11-10,29,0,Practice midterm: Dockerized Flask App with IPNS-Backed Docker Image Hosting
mukundkumarappan,ipfs-nginx-cys-endsem-22041,https://hub.docker.com/r/mukundkumarappan/ipfs-nginx-cys-endsem-22041,2025-10-31,2025-10-31,2025-11-10,29,0,Endsem lab eval : Private IPFS node and NGINX web server environment along with IPNS publishing
meera042,a1,https://hub.docker.com/r/meera042/a1,2025-07-06,2025-07-06,2025-11-10,19,0,Assignment 1 : Connects database and runs python application
meera042,a0,https://hub.docker.com/r/meera042/a0,2025-07-07,2025-07-07,2025-11-10,12,0,Assignment 0 : Pushes username into textfile
meera042,a1.5,https://hub.docker.com/r/meera042/a1.5,2025-07-09,2025-07-09,2025-11-10,2,0,Assignment 1.5 :  Sets environmental variables and runs python application
meera042,lab1eval,https://hub.docker.com/r/meera042/lab1eval,2025-07-12,2025-07-12,2025-11-10,8,0,Lab 1 Evaluation
meera042,a2,https://hub.docker.com/r/meera042/a2,2025-07-16,2025-07-16,2025-11-10,12,0,Assignment 2 : Integrates IPFS
meera042,v1.2,https://hub.docker.com/r/meera042/v1.2,2025-08-21,2025-08-21,2025-11-10,10,0,Midterm : Version 2
meera042,v1,https://hub.docker.com/r/meera042/v1,2025-08-21,2025-08-21,2025-11-10,10,0,Midterm : Version 1
meera042,ipfs-nginx-cys-endsem-22042,https://hub.docker.com/r/meera042/ipfs-nginx-cys-endsem-22042,2025-10-31,2025-10-31,2025-11-10,22,0,End Semester
namitha0710,mydockerlab,https://hub.docker.com/r/namitha0710/mydockerlab,2025-07-07,2025-07-07,2025-11-10,11,0,Practicing basic commands before starting lab 1
namitha0710,db-connector-image,https://hub.docker.com/r/namitha0710/db-connector-image,2025-07-07,2025-07-07,2025-11-10,18,0,Lab 1 assignment given in the github explaining the basics of docker
namitha0710,web-scraper-image,https://hub.docker.com/r/namitha0710/web-scraper-image,2025-07-09,2025-07-09,2025-11-10,9,0,Lab1 Additional assignment given github
namitha0710,web-app,https://hub.docker.com/r/namitha0710/web-app,2025-07-09,2025-07-10,2025-11-10,7,0,Lab evaluation 1
namitha0710,website,https://hub.docker.com/r/namitha0710/website,2025-07-12,2025-07-12,2025-11-10,9,0,Another attempt of creating the same lab eval 1
namitha0710,ipfs_docker,https://hub.docker.com/r/namitha0710/ipfs_docker,2025-07-16,2025-07-16,2025-11-10,29,0,"IPFS node container on Ubuntu for file upload, IPNS publish, pinning, and share."
namitha0710,ipfs-private,https://hub.docker.com/r/namitha0710/ipfs-private,2025-08-13,2025-08-13,2025-11-10,37,0,Practice for Private IPFS
namitha0710,flaskapp,https://hub.docker.com/r/namitha0710/flaskapp,2025-08-21,2025-08-21,2025-11-10,23,0,Lightweight Flask app showing student ID and name via env variables.
namitha0710,ipfs-nginx-cys-endsem-22043,https://hub.docker.com/r/namitha0710/ipfs-nginx-cys-endsem-22043,2025-10-31,2025-10-31,2025-11-10,32,0,"Ubuntu NGINX + IPFS image automating JSON upload, IPNS publish, pinning, and serve."
navarang,lab1-dscc,https://hub.docker.com/r/navarang/lab1-dscc,2025-07-08,2025-07-08,2025-07-08,11,0,
navarang,db-connector,https://hub.docker.com/r/navarang/db-connector,2025-07-08,2025-07-08,2025-07-08,15,0,
navarang,web-scraper,https://hub.docker.com/r/navarang/web-scraper,2025-07-09,2025-07-09,2025-07-09,7,0,
navarang,flask-student-app,https://hub.docker.com/r/navarang/flask-student-app,2025-08-21,2025-08-21,2025-08-21,15,0,
navarang,ipfs-nginx-cys-endsem-22044,https://hub.docker.com/r/navarang/ipfs-nginx-cys-endsem-22044,2025-10-31,2025-10-31,2025-10-31,22,0,
varshith78,lab_1_image,https://hub.docker.com/r/varshith78/lab_1_image,2025-07-10,2025-07-10,2025-11-10,14,0,Lab 1 – Alpine image demonstrating basic Dockerfile commands
varshith78,db-connector-image,https://hub.docker.com/r/varshith78/db-connector-image,2025-07-10,2025-07-10,2025-11-10,15,0,Assignment 1 – Flask app connecting to PostgreSQL using environment variables securely.
varshith78,webscraper,https://hub.docker.com/r/varshith78/webscraper,2025-07-10,2025-07-10,2025-11-10,15,0,Assignment 2 – Python web scraper using BeautifulSoup for parsing and data collection.
varshith78,website,https://hub.docker.com/r/varshith78/website,2025-07-12,2025-07-14,2025-11-10,13,0,Evaluation_1.0 – Alpine image demonstrating file creation and display using Docker commands.
varshith78,roomscape,https://hub.docker.com/r/varshith78/roomscape,2025-07-14,2025-07-14,2025-11-10,8,0,Evaluation_1.1 – Alpine image demonstrating file creation and display using Docker commands.
varshith78,ipfs_img,https://hub.docker.com/r/varshith78/ipfs_img,2025-07-16,2025-07-16,2025-11-10,20,0,"Assignment _1.0– Custom IPFS node container for file upload, IPNS publish, and pinning."
varshith78,ipfs_img1,https://hub.docker.com/r/varshith78/ipfs_img1,2025-07-16,2025-07-16,2025-11-10,26,0,"Assignment _1.1– Custom IPFS node container for file upload, IPNS publish, and pinning."
varshith78,ipfs-private,https://hub.docker.com/r/varshith78/ipfs-private,2025-08-13,2025-08-13,2025-11-10,41,0,Class Assignment – Private IPFS node setup for restricted file sharing and publishing.
varshith78,pass_crack,https://hub.docker.com/r/varshith78/pass_crack,2025-09-14,2025-09-15,2025-11-10,61,0,Project - Password cracking using John the Ripper [Trial]
varshith78,php_crack,https://hub.docker.com/r/varshith78/php_crack,2025-09-15,2025-09-15,2025-11-10,13,0,Project - Password cracking using John the Ripper and PHP [Trial]
varshith78,flaskmidterm,https://hub.docker.com/r/varshith78/flaskmidterm,2025-09-29,2025-09-29,2025-11-10,31,0,Midterm – Lightweight Flask app showing student details via environment variables.
varshith78,ipfs-nginx-cys-endsem-22045,https://hub.docker.com/r/varshith78/ipfs-nginx-cys-endsem-22045,2025-10-31,2025-10-31,2025-11-10,16,0,"EndSem – Ubuntu NGINX + IPFS image automating JSON upload, IPNS publish, and serve."
parthivkumarnikku,assignment1,https://hub.docker.com/r/parthivkumarnikku/assignment1,2025-07-07,2025-07-07,2025-11-10,16,0,1st lab assignment that creates a database and links it
parthivkumarnikku,v1.2,https://hub.docker.com/r/parthivkumarnikku/v1.2,2025-07-08,2025-07-08,2025-11-10,7,0,This is the 1st lab done to understand docker
parthivkumarnikku,testdocker,https://hub.docker.com/r/parthivkumarnikku/testdocker,2025-07-08,2025-07-08,2025-11-10,20,0,This is the slef repository that is created in order to play around docker
parthivkumarnikku,extendedassignment1,https://hub.docker.com/r/parthivkumarnikku/extendedassignment1,2025-07-09,2025-07-09,2025-11-10,6,0,This image is web scrapper done as part of extended asignment
parthivkumarnikku,lab1eval,https://hub.docker.com/r/parthivkumarnikku/lab1eval,2025-07-12,2025-07-12,2025-11-10,15,0,This image is the solution for 1st lab evaluation that is responsible for hosting a ngnix server
parthivkumarnikku,lab2_ipfs_node,https://hub.docker.com/r/parthivkumarnikku/lab2_ipfs_node,2025-07-16,2025-07-16,2025-11-10,16,0,This image creates a ipfs node
parthivkumarnikku,midtermexam,https://hub.docker.com/r/parthivkumarnikku/midtermexam,2025-08-21,2025-08-21,2025-11-10,17,0,This docker image is built as part of my midterm exam
parthivkumarnikku,ipfs-nginx-cys-endsem-22046,https://hub.docker.com/r/parthivkumarnikku/ipfs-nginx-cys-endsem-22046,2025-10-31,2025-10-31,2025-11-10,21,0,This image is created as part of my end semester for DSCC
pillimetlavamsi,lab1,https://hub.docker.com/r/pillimetlavamsi/lab1,2025-07-04,2025-07-04,2025-11-10,15,0,Assignment 0 - Flask app connecting to PostgreSQL using environment variables for secure access.
pillimetlavamsi,db_connector,https://hub.docker.com/r/pillimetlavamsi/db_connector,2025-07-07,2025-07-07,2025-11-10,18,0,"Assignment 1 - Python app to connect, query, and manage database records securely."
pillimetlavamsi,add_assignment,https://hub.docker.com/r/pillimetlavamsi/add_assignment,2025-07-09,2025-07-30,2025-07-09,23,0,
pillimetlavamsi,dscc-lab1,https://hub.docker.com/r/pillimetlavamsi/dscc-lab1,2025-07-10,2025-07-10,2025-11-10,10,0,"Assignment 2 - Web scraper using BeautifulSoup to extract, parse, and store website data."
pillimetlavamsi,lab1eval,https://hub.docker.com/r/pillimetlavamsi/lab1eval,2025-07-12,2025-07-12,2025-11-10,14,0,Lab Eval 1 - Hosts a website using NGINX for lab evaluation deployment.
pillimetlavamsi,ipfs_docker,https://hub.docker.com/r/pillimetlavamsi/ipfs_docker,2025-07-16,2025-07-16,2025-11-10,22,0,"Class Assignment - IPFS node on Ubuntu for file upload, IPNS publishing, pinning, and sharing."
pillimetlavamsi,ipfs_docker_new,https://hub.docker.com/r/pillimetlavamsi/ipfs_docker_new,2025-07-16,2025-07-16,2025-11-10,16,0,"Class Assignment - IPFS node on Ubuntu for file upload, IPNS publishing, pinning, and sharing."
pillimetlavamsi,flaskmidterm,https://hub.docker.com/r/pillimetlavamsi/flaskmidterm,2025-09-29,2025-09-29,2025-11-10,14,0,MIDTERM - Lightweight Flask app showing student ID and name using environment variables.
pillimetlavamsi,ipfs-nginx-cys-endsem-22047,https://hub.docker.com/r/pillimetlavamsi/ipfs-nginx-cys-endsem-22047,2025-10-31,2025-10-31,2025-11-10,40,0,"EndSem - Ubuntu NGINX + IPFS image automating JSON upload, IPNS publish, pinning, and serving."
roopak28,lab1-image,https://hub.docker.com/r/roopak28/lab1-image,2025-07-07,2025-07-07,2025-11-11,10,0,Lab Assignment : Basic Docker
roopak28,mylabimage,https://hub.docker.com/r/roopak28/mylabimage,2025-07-07,2025-07-07,2025-11-11,11,0,Assignment :Creates a folder DSCC and echoes  Roll Number
roopak28,db-connector-app,https://hub.docker.com/r/roopak28/db-connector-app,2025-07-07,2025-07-07,2025-11-11,17,0,Assignment0 : db-connector-app image for stable database communication and seamless data access
roopak28,addasign,https://hub.docker.com/r/roopak28/addasign,2025-07-09,2025-07-09,2025-07-09,2,0,
roopak28,addassign,https://hub.docker.com/r/roopak28/addassign,2025-07-09,2025-07-09,2025-11-11,1,0,Assigment2:Automated container for collecting and parsing news data consistently
roopak28,labeval,https://hub.docker.com/r/roopak28/labeval,2025-07-12,2025-07-12,2025-11-11,10,0,Lab Evaluation 1 : Basic Docker
roopak28,ipfs-node,https://hub.docker.com/r/roopak28/ipfs-node,2025-07-16,2025-07-16,2025-07-16,6,0,
roopak28,ipfs_node,https://hub.docker.com/r/roopak28/ipfs_node,2025-07-16,2025-07-16,2025-11-11,22,0,Class Assignment: IPFS node image for decentralized file storage and retrieval
roopak28,flaskapp,https://hub.docker.com/r/roopak28/flaskapp,2025-08-21,2025-08-21,2025-11-11,20,0,"Midterm : Dockerized Flask app printing student details, running on port 5080 for easy deployment."
roopak28,endsem-22048,https://hub.docker.com/r/roopak28/endsem-22048,2025-10-31,2025-10-31,2025-11-11,19,0,"Endsem : endsem image combining IPFS node and NGINX to manage, publish, and serve data."
shanxm,myimage,https://hub.docker.com/r/shanxm/myimage,2025-07-04,2025-07-04,2025-11-10,5,0,assignment - sample practice hello world
shanxm,db-connector,https://hub.docker.com/r/shanxm/db-connector,2025-07-06,2025-07-06,2025-11-10,23,0,Assignment - Database Connector
shanxm,scraper,https://hub.docker.com/r/shanxm/scraper,2025-07-09,2025-07-10,2025-11-10,19,0,Additional assignment - Github
shanxm,flask-app-practice,https://hub.docker.com/r/shanxm/flask-app-practice,2025-07-09,2025-07-09,2025-11-10,3,0,Done as a practice for prep of lab evaluation 1
shanxm,dscc-lab1,https://hub.docker.com/r/shanxm/dscc-lab1,2025-07-10,2025-07-10,2025-11-10,12,0,LAB 1
shanxm,eval_staticpage,https://hub.docker.com/r/shanxm/eval_staticpage,2025-07-12,2025-07-12,2025-11-10,10,0,Lab Evaluation 1
shanxm,practicelab1,https://hub.docker.com/r/shanxm/practicelab1,2025-08-20,2025-08-20,2025-11-10,8,0,lab 1 practice
shanxm,ws_practice,https://hub.docker.com/r/shanxm/ws_practice,2025-08-20,2025-08-20,2025-11-10,14,0,scraper additional practice
shanxm,flaskapp,https://hub.docker.com/r/shanxm/flaskapp,2025-08-21,2025-08-21,2025-11-10,11,0,Midterm lab evaluation
shanxm,ipfs-nginx-cys-endsem-22049,https://hub.docker.com/r/shanxm/ipfs-nginx-cys-endsem-22049,2025-10-31,2025-10-31,2025-11-10,37,0,"End-semester DSCC lab evaluation submission 
made by roll number 49."
narenadithya,alpine-practice,https://hub.docker.com/r/narenadithya/alpine-practice,2025-07-07,2025-07-07,2025-11-10,8,0,Alpine-based image setting ROLLNO and creating Lab1.txt with username
narenadithya,db-connector,https://hub.docker.com/r/narenadithya/db-connector,2025-07-07,2025-07-07,2025-11-10,15,0,"Assignment 1: Database connection app using Python to link, query, and manage records securely."
narenadithya,webscraper,https://hub.docker.com/r/narenadithya/webscraper,2025-07-09,2025-07-09,2025-11-10,14,0,"Assignment - 2 : Python web scraper using BeautifulSoup to extract, parse, and store data."
narenadithya,lab1eval,https://hub.docker.com/r/narenadithya/lab1eval,2025-07-12,2025-07-12,2025-11-10,11,0,This image is for Lab Evaluation -1 Docker Creation and Pushing to DockerHub
narenadithya,ipfs,https://hub.docker.com/r/narenadithya/ipfs,2025-07-16,2025-07-16,2025-11-10,24,0,IPFS Docker image that initializes repo and runs daemon on startup
narenadithya,private-ipfs-node,https://hub.docker.com/r/narenadithya/private-ipfs-node,2025-08-20,2025-08-20,2025-11-10,37,0,Private IPFS network image using Kubo with swarm key and init script
narenadithya,flaskapp,https://hub.docker.com/r/narenadithya/flaskapp,2025-08-21,2025-08-21,2025-11-10,18,0,MIDTERM - Lightweight Flask app showing student ID and name via env variables.
sruthi2004,private-ipfs,https://hub.docker.com/r/sruthi2004/private-ipfs,2025-08-13,2025-08-13,2025-11-11,29,0,PFS node container on Ubuntu for file upload
sruthi2004,lab1eval,https://hub.docker.com/r/sruthi2004/lab1eval,2025-08-20,2025-08-20,2025-08-20,16,0,
sruthi2004,flask-midterm,https://hub.docker.com/r/sruthi2004/flask-midterm,2025-08-21,2025-08-21,2025-11-11,8,0,flask-app midterm evaluation
sruthi2004,myapp,https://hub.docker.com/r/sruthi2004/myapp,2025-10-04,2025-10-04,2025-11-11,8,0,flask app exercise
sruthi2004,lab1,https://hub.docker.com/r/sruthi2004/lab1,2025-10-30,2025-10-30,2025-11-11,19,0,Image of the lab1 exercise
sruthi2004,ipfs-nginx-cys-endsem-22051,https://hub.docker.com/r/sruthi2004/ipfs-nginx-cys-endsem-22051,2025-10-31,2025-10-31,2025-11-11,20,0,End sem eval image
rahulshankarv,dsccapp-22052,https://hub.docker.com/r/rahulshankarv/dsccapp-22052,2025-07-06,2025-07-06,2025-11-10,13,0,Simple Docker Exercise
rahulshankarv,ruby-db-connector,https://hub.docker.com/r/rahulshankarv/ruby-db-connector,2025-07-07,2025-07-07,2025-11-10,15,0,Simple database connector node in docker
rahulshankarv,scrappy,https://hub.docker.com/r/rahulshankarv/scrappy,2025-07-09,2025-07-10,2025-11-10,16,0,Web scrapper deployment
rahulshankarv,nginxtest,https://hub.docker.com/r/rahulshankarv/nginxtest,2025-07-12,2025-07-12,2025-11-10,7,0,Nginx Clone docker container
rahulshankarv,rahuls-ipfs-node,https://hub.docker.com/r/rahulshankarv/rahuls-ipfs-node,2025-07-16,2025-07-16,2025-11-10,20,0,Simple IPFS node using docker
rahulshankarv,ipfs-private,https://hub.docker.com/r/rahulshankarv/ipfs-private,2025-08-13,2025-08-13,2025-11-10,19,0,Private IPFS node as a docker container
rahulshankarv,flask_app,https://hub.docker.com/r/rahulshankarv/flask_app,2025-08-21,2025-08-21,2025-11-10,17,0,Mid Semester Lab Evaluation
rahulshankarv,ipfs-nginx-cys-endsem-22052,https://hub.docker.com/r/rahulshankarv/ipfs-nginx-cys-endsem-22052,2025-10-31,2025-10-31,2025-11-10,32,0,End Semester Lab Evaluation
rathneshr,dscc-lab1,https://hub.docker.com/r/rathneshr/dscc-lab1,2025-07-08,2025-07-08,2025-11-11,13,0,Assignment 0 - Flask App Connecting to PostgreSQL
rathneshr,db-connector-app,https://hub.docker.com/r/rathneshr/db-connector-app,2025-07-08,2025-07-08,2025-11-11,13,0,Assignment 1 - Database connection app using Python
rathneshr,web-scraper,https://hub.docker.com/r/rathneshr/web-scraper,2025-07-10,2025-07-10,2025-11-11,17,0,Assignment 2 - Python Web Scraper
rathneshr,lab1eval,https://hub.docker.com/r/rathneshr/lab1eval,2025-07-12,2025-07-12,2025-11-11,9,0,Mid Term Evaluation
rathneshr,ipfs-private,https://hub.docker.com/r/rathneshr/ipfs-private,2025-08-13,2025-08-13,2025-11-11,17,0,Assignment 3 - IPFS
rathneshr,22053,https://hub.docker.com/r/rathneshr/22053,2025-08-21,2025-08-21,2025-08-21,15,0,
rathneshr,ipfs-nginx-cys-endsem-22053,https://hub.docker.com/r/rathneshr/ipfs-nginx-cys-endsem-22053,2025-10-31,2025-10-31,2025-11-11,26,0,End Semester - nginx
ramrajs,assignment1,https://hub.docker.com/r/ramrajs/assignment1,2025-07-07,2025-07-07,2025-11-11,9,0,Assignment: Flask app connecting to PostgreSQL DB + reading environment variables
ramrajs,db-connector,https://hub.docker.com/r/ramrajs/db-connector,2025-07-07,2025-07-07,2025-11-11,19,0,Assignment: connect to db using python
ramrajs,webscraper,https://hub.docker.com/r/ramrajs/webscraper,2025-07-09,2025-07-09,2025-11-11,7,0,Assignment: webscraper using python + beautiful soup
ramrajs,welcome-to-docker,https://hub.docker.com/r/ramrajs/welcome-to-docker,2025-07-12,2025-07-12,2025-07-12,12,0,
ramrajs,labeval1,https://hub.docker.com/r/ramrajs/labeval1,2025-07-12,2025-07-12,2025-11-11,15,0,Lab eval: NGINX + Environment variables
ramrajs,ipfs-node,https://hub.docker.com/r/ramrajs/ipfs-node,2025-07-16,2025-07-16,2025-11-11,21,0,"Assignment: IPFS + IPNS (pinning, serving, etc.)"
ramrajs,flaskmidterm,https://hub.docker.com/r/ramrajs/flaskmidterm,2025-09-29,2025-09-29,2025-11-11,38,0,Midsem: Flask app
ramrajs,ipfs-nginx-cys-endsem-22055,https://hub.docker.com/r/ramrajs/ipfs-nginx-cys-endsem-22055,2025-10-31,2025-10-31,2025-11-11,21,0,End semester Lab Docker Image: Ubuntu NGINX + IPFS
thanujjj,practice-lab1,https://hub.docker.com/r/thanujjj/practice-lab1,2025-07-07,2025-07-07,2025-11-10,6,0,Alpine-based image setting ROLLNO and creating Lab1.txt with username – Lab1 – Practice exercise
thanujjj,mongo,https://hub.docker.com/r/thanujjj/mongo,2025-07-07,2025-07-07,2025-11-10,10,0,Docker image for a database connector app with env vars and exposed port – Lab 1
thanujjj,additional_assignment,https://hub.docker.com/r/thanujjj/additional_assignment,2025-07-09,2025-07-09,2025-11-10,0,0,Python web scraper Docker image to fetch article titles using env URL – Lab1 Additional assignment
thanujjj,lab1eval,https://hub.docker.com/r/thanujjj/lab1eval,2025-07-12,2025-07-12,2025-11-10,5,0,Docker image for a static website deployment using NGINX – Lab Evaluation 1
thanujjj,ipfs-node,https://hub.docker.com/r/thanujjj/ipfs-node,2025-07-16,2025-07-30,2025-11-10,37,0,IPFS Docker image that initializes repo and runs daemon on startup – Practice
thanujjj,docker-private-ipfs,https://hub.docker.com/r/thanujjj/docker-private-ipfs,2025-08-13,2025-08-13,2025-11-10,20,0,Private IPFS network image using Kubo with swarm key and init script – Practice
thanujjj,flaskapp,https://hub.docker.com/r/thanujjj/flaskapp,2025-08-21,2025-08-21,2025-11-10,14,0,Python Flask app displaying student ID & name using environment variables on a web page – Midterm
mohanvamsi06,lab1_practice_exercise,https://hub.docker.com/r/mohanvamsi06/lab1_practice_exercise,2025-07-11,2025-07-11,2025-07-11,12,0,Practice exercise for Lab 1 20CYS402 course
mohanvamsi06,lab1_assignment,https://hub.docker.com/r/mohanvamsi06/lab1_assignment,2025-07-11,2025-07-11,2025-07-11,16,0,Lab 1 Assignment for 20CYS402 course
mohanvamsi06,lab1_additional_assignment,https://hub.docker.com/r/mohanvamsi06/lab1_additional_assignment,2025-07-11,2025-07-11,2025-07-11,16,0,Lab 1 Additional Assignment for 20CYS402 course
mohanvamsi06,lab_eval1,https://hub.docker.com/r/mohanvamsi06/lab_eval1,2025-07-12,2025-07-12,2025-07-12,15,0,Lab evalution 1 task of course 20CYS402
mohanvamsi06,lab2_ipfs,https://hub.docker.com/r/mohanvamsi06/lab2_ipfs,2025-07-16,2025-07-16,2025-11-12,20,0,Lab assignment 2 for 20CYS402 course
mohanvamsi06,fyp,https://hub.docker.com/r/mohanvamsi06/fyp,2025-09-12,2025-11-14,2025-11-12,405,0,kubernetes auditor for CIS-1.11
mohanvamsi06,flaskmidterm,https://hub.docker.com/r/mohanvamsi06/flaskmidterm,2025-09-29,2025-09-29,2025-11-12,37,0,Missed Midterm submission for 20CYS402 course
mohanvamsi06,ipfs-nginx-cys-endsem-22057,https://hub.docker.com/r/mohanvamsi06/ipfs-nginx-cys-endsem-22057,2025-10-31,2025-10-31,2025-11-12,31,0,20CYS402 DSCC endsem exam submission
chakri07,dscc-lab1,https://hub.docker.com/r/chakri07/dscc-lab1,2025-07-09,2025-07-09,2025-11-10,1,0,Assignment 1 : Creation of a Docker image and pushing to DockerHub
chakri07,db-connector,https://hub.docker.com/r/chakri07/db-connector,2025-07-09,2025-07-09,2025-11-10,5,0,Assignment 1 : Create a Docker Image for a Database Connector.
chakri07,mylabimage,https://hub.docker.com/r/chakri07/mylabimage,2025-07-09,2025-07-09,2025-07-09,3,0,
chakri07,web-scraper,https://hub.docker.com/r/chakri07/web-scraper,2025-07-09,2025-07-09,2025-11-10,5,0,A Docker image for creating a Python-based web scrapper
chakri07,my-scraper,https://hub.docker.com/r/chakri07/my-scraper,2025-07-10,2025-07-10,2025-11-10,16,0,Additional Assignment : Creating a docker image for scraping news articles
chakri07,lab1eval,https://hub.docker.com/r/chakri07/lab1eval,2025-07-12,2025-07-12,2025-11-10,12,0,"Lab Evaluation 1 : Creation of a Static NGINX website, Exposing Port 8080"
chakri07,custom-ipfs-node,https://hub.docker.com/r/chakri07/custom-ipfs-node,2025-07-16,2025-07-16,2025-11-10,17,0,"Lab Assignment 2 : IPFS node Container on Ubuntu for file upload,IPNS publish ,pinning and share"
chakri07,flaskmidterm,https://hub.docker.com/r/chakri07/flaskmidterm,2025-09-29,2025-09-29,2025-11-10,20,0,CYS22059 Midterm submission
chakri07,my-app,https://hub.docker.com/r/chakri07/my-app,2025-10-30,2025-10-30,2025-10-30,23,0,
chakri07,ipfs-nginx-cys-endsem-22059,https://hub.docker.com/r/chakri07/ipfs-nginx-cys-endsem-22059,2025-10-31,2025-10-31,2025-11-10,22,0,CYS22059 - End Semester Submission
parzimes,dscc-practice,https://hub.docker.com/r/parzimes/dscc-practice,2025-07-08,2025-07-08,2025-11-10,16,0,Practice Lab: Flask-based DSCC container showcasing API endpoints and networking.
parzimes,db-connector-app,https://hub.docker.com/r/parzimes/db-connector-app,2025-07-08,2025-07-08,2025-11-10,23,0,Assignment 1: Python app for querying and managing PostgreSQL via secure connection.
parzimes,web-scraper,https://hub.docker.com/r/parzimes/web-scraper,2025-07-09,2025-07-10,2025-11-10,18,0,Assignment 2: Python web scraper using BeautifulSoup to parse and store data.
parzimes,ipfs-private,https://hub.docker.com/r/parzimes/ipfs-private,2025-08-13,2025-08-13,2025-11-10,36,0,"Class Assignment: Private IPFS node for local file upload, pinning, and content sharing within LAN."
parzimes,flaskmidterm,https://hub.docker.com/r/parzimes/flaskmidterm,2025-09-29,2025-09-29,2025-11-10,28,0,Midterm: Flask app showing student info via secure environment variables.
